fecha,X,Y,ETIQUETA_MES,year,month
5/2/2022,-90.968222,-0.956752,17,2022,5
7/15/2021,-90.968207,-0.956751,7,2021,7
9/14/2021,-90.968151,-0.956763,9,2021,9
8/24/2021,-90.968112,-0.95678,8,2021,8
8/17/2021,-90.96806,-0.956796,8,2021,8
6/6/2022,-90.96801,-0.95682,18,2022,6
11/25/2022,-90.967963,-0.956822,23,2022,11
4/2/2021,-90.967907,-0.956835,4,2021,4
2/14/2021,-90.967854,-0.956847,2,2021,2
3/8/2022,-90.967794,-0.956867,15,2022,3
12/25/2021,-90.967737,-0.956882,12,2021,12
2/12/2021,-90.967685,-0.956893,2,2021,2
5/31/2022,-90.967636,-0.956914,17,2022,5
1/19/2022,-90.967596,-0.956931,13,2022,1
8/31/2022,-90.967537,-0.956943,20,2022,8
6/30/2021,-90.967479,-0.956953,6,2021,6
3/26/2022,-90.967433,-0.956968,15,2022,3
5/6/2022,-90.967388,-0.956978,17,2022,5
4/2/2021,-90.967338,-0.956992,4,2021,4
9/17/2021,-90.967276,-0.957003,9,2021,9
11/6/2021,-90.96722,-0.957016,11,2021,11
12/23/2022,-90.967166,-0.957018,24,2022,12
4/6/2022,-90.967166,-0.957018,16,2022,4
10/23/2021,-90.967126,-0.95703,10,2021,10
3/26/2021,-90.967079,-0.957037,3,2021,3
10/15/2022,-90.967026,-0.957045,22,2022,10
3/9/2022,-90.966969,-0.957063,15,2022,3
5/24/2022,-90.966918,-0.957067,17,2022,5
10/15/2022,-90.966867,-0.957057,22,2022,10
10/16/2021,-90.966819,-0.95704,10,2021,10
3/15/2022,-90.966768,-0.957047,15,2022,3
6/11/2022,-90.966719,-0.957043,18,2022,6
2/4/2021,-90.96666,-0.957048,2,2021,2
2/25/2021,-90.966608,-0.957053,2,2021,2
10/21/2022,-90.966552,-0.957063,22,2022,10
5/16/2022,-90.966503,-0.95707,17,2022,5
3/15/2021,-90.966446,-0.957084,3,2021,3
5/22/2021,-90.966398,-0.957093,5,2021,5
6/19/2021,-90.96635,-0.957095,6,2021,6
10/31/2022,-90.966296,-0.957103,22,2022,10
6/8/2022,-90.966249,-0.95711,18,2022,6
7/16/2022,-90.966212,-0.957118,19,2022,7
1/11/2021,-90.966158,-0.957129,1,2021,1
2/8/2021,-90.966109,-0.957149,2,2021,2
10/21/2022,-90.966073,-0.957146,22,2022,10
1/17/2021,-89.247051,-0.713085,1,2021,1
10/20/2022,-89.246935,-0.713057,22,2022,10
8/19/2021,-89.2469,-0.713018,8,2021,8
10/29/2021,-89.247033,-0.713086,10,2021,10
10/9/2022,-89.247105,-0.713128,22,2022,10
6/14/2021,-89.24713,-0.713085,6,2021,6
11/15/2021,-89.247179,-0.713068,11,2021,11
5/4/2022,-89.247227,-0.713075,17,2022,5
11/19/2021,-89.247258,-0.713034,11,2021,11
7/18/2022,-89.247277,-0.713079,19,2022,7
4/25/2022,-89.247295,-0.713127,16,2022,4
11/28/2022,-89.247288,-0.713177,23,2022,11
8/18/2022,-89.247267,-0.713221,20,2022,8
8/19/2021,-89.247302,-0.713259,8,2021,8
8/7/2022,-89.247266,-0.713289,20,2022,8
11/20/2021,-89.247267,-0.713337,11,2021,11
9/29/2022,-89.247223,-0.713353,21,2022,9
8/13/2021,-89.24724,-0.713398,8,2021,8
4/28/2022,-89.247274,-0.713432,16,2022,4
9/1/2022,-89.247307,-0.713471,21,2022,9
3/7/2022,-89.247313,-0.71352,15,2022,3
8/25/2021,-89.247308,-0.713575,8,2021,8
9/30/2021,-89.247311,-0.713622,9,2021,9
2/12/2021,-89.247326,-0.713667,2,2021,2
11/15/2021,-89.247283,-0.713697,11,2021,11
2/9/2021,-89.247249,-0.713727,2,2021,2
7/9/2022,-89.247229,-0.71377,19,2022,7
1/18/2021,-89.247222,-0.713819,1,2021,1
12/16/2021,-89.247255,-0.713858,12,2021,12
9/27/2022,-89.247265,-0.713904,21,2022,9
6/30/2021,-89.247318,-0.713913,6,2021,6
9/24/2022,-89.247362,-0.713923,21,2022,9
9/10/2022,-89.247413,-0.713927,21,2022,9
6/11/2021,-89.247444,-0.713963,6,2021,6
1/11/2021,-89.247468,-0.714005,1,2021,1
12/13/2022,-89.247495,-0.714045,24,2022,12
11/9/2021,-89.247539,-0.714066,11,2021,11
9/22/2021,-89.247586,-0.714063,9,2021,9
12/1/2022,-89.247633,-0.714017,24,2022,12
5/15/2021,-89.24767,-0.713983,5,2021,5
1/17/2022,-89.247642,-0.714028,13,2022,1
2/28/2021,-89.247639,-0.714088,2,2021,2
2/6/2022,-89.247589,-0.714096,14,2022,2
8/14/2021,-89.247561,-0.714053,8,2021,8
6/18/2022,-89.247576,-0.714106,18,2022,6
9/11/2022,-89.247611,-0.714135,21,2022,9
6/30/2021,-89.247649,-0.714169,6,2021,6
5/6/2022,-89.247666,-0.714212,17,2022,5
9/19/2021,-89.247706,-0.714242,9,2021,9
2/19/2021,-89.247732,-0.714282,2,2021,2
1/26/2021,-89.247761,-0.714324,1,2021,1
7/31/2021,-89.247791,-0.714364,7,2021,7
2/1/2022,-89.247804,-0.714415,14,2022,2
9/12/2022,-89.247819,-0.71446,21,2022,9
2/4/2022,-89.247825,-0.714507,14,2022,2
3/25/2022,-89.247821,-0.714556,15,2022,3
3/10/2021,-89.247825,-0.714602,3,2021,3
3/22/2022,-89.247818,-0.714654,15,2022,3
7/6/2022,-89.247791,-0.714691,19,2022,7
2/10/2022,-89.247759,-0.714725,14,2022,2
3/6/2021,-89.247779,-0.714767,3,2021,3
6/5/2022,-89.247733,-0.71477,18,2022,6
5/10/2021,-89.247685,-0.714761,5,2021,5
7/22/2022,-89.247706,-0.714803,19,2022,7
3/4/2022,-89.247657,-0.714759,15,2022,3
10/6/2022,-89.247684,-0.714811,22,2022,10
10/7/2022,-89.247733,-0.714847,22,2022,10
12/26/2022,-89.247806,-0.714862,24,2022,12
1/27/2021,-89.247873,-0.714858,1,2021,1
7/28/2021,-89.247934,-0.714837,7,2021,7
2/6/2021,-89.247987,-0.714839,2,2021,2
12/22/2022,-89.248037,-0.714862,24,2022,12
8/8/2022,-89.247868,-0.714931,20,2022,8
2/26/2022,-89.247848,-0.714974,14,2022,2
1/7/2021,-89.247796,-0.714978,1,2021,1
4/28/2021,-89.247751,-0.715,4,2021,4
3/15/2021,-89.247704,-0.715012,3,2021,3
9/5/2021,-89.247673,-0.715051,9,2021,9
9/30/2022,-89.247664,-0.715099,21,2022,9
11/15/2022,-89.247681,-0.715144,23,2022,11
7/7/2021,-89.247673,-0.715192,7,2021,7
12/29/2022,-89.247664,-0.715238,24,2022,12
8/27/2022,-89.247592,-0.715236,20,2022,8
4/28/2021,-89.247641,-0.715245,4,2021,4
1/13/2021,-89.247601,-0.715272,1,2021,1
11/6/2022,-89.247589,-0.715318,23,2022,11
10/4/2022,-89.247562,-0.715363,22,2022,10
10/30/2021,-89.247539,-0.715404,10,2021,10
6/20/2021,-89.24751,-0.71545,6,2021,6
5/3/2021,-89.247488,-0.715494,5,2021,5
1/14/2022,-89.247441,-0.715483,13,2022,1
4/5/2021,-89.247401,-0.715461,4,2021,4
12/15/2022,-89.247392,-0.715412,24,2022,12
1/6/2022,-89.247395,-0.715365,13,2022,1
5/4/2022,-89.247418,-0.71532,17,2022,5
2/28/2021,-89.247429,-0.715268,2,2021,2
2/8/2021,-89.247438,-0.71522,2,2021,2
2/27/2021,-89.247429,-0.71517,2,2021,2
4/14/2022,-89.247406,-0.715131,16,2022,4
8/25/2022,-89.247372,-0.715101,20,2022,8
1/21/2022,-89.247366,-0.715055,13,2022,1
12/18/2021,-89.247366,-0.715009,12,2021,12
9/4/2022,-89.247345,-0.714962,21,2022,9
11/26/2022,-89.247301,-0.714937,23,2022,11
8/8/2022,-89.247269,-0.7149,20,2022,8
5/9/2022,-89.247258,-0.714852,17,2022,5
5/26/2022,-89.247223,-0.714808,17,2022,5
6/20/2021,-89.247208,-0.71476,6,2021,6
12/3/2022,-89.247173,-0.714727,24,2022,12
8/7/2021,-89.24713,-0.714711,8,2021,8
4/6/2022,-89.247085,-0.714735,16,2022,4
3/12/2022,-89.24706,-0.71478,15,2022,3
3/29/2021,-89.247048,-0.714828,3,2021,3
8/11/2021,-89.247008,-0.714862,8,2021,8
3/25/2022,-89.246962,-0.714868,15,2022,3
2/18/2021,-89.24691,-0.714872,2,2021,2
5/6/2021,-89.246853,-0.714876,5,2021,5
11/15/2021,-89.246808,-0.714886,11,2021,11
7/11/2022,-89.246759,-0.714888,19,2022,7
4/9/2021,-89.246707,-0.714875,4,2021,4
8/24/2022,-89.246659,-0.714893,20,2022,8
3/8/2022,-89.246629,-0.714928,15,2022,3
8/22/2021,-89.246664,-0.714893,8,2021,8
1/23/2022,-89.246623,-0.714912,13,2022,1
10/15/2022,-89.246591,-0.714947,22,2022,10
6/28/2021,-89.246564,-0.71499,6,2021,6
8/4/2021,-89.24655,-0.71504,8,2021,8
8/23/2021,-89.246511,-0.715066,8,2021,8
1/22/2021,-89.246476,-0.715096,1,2021,1
4/10/2022,-89.246434,-0.71512,16,2022,4
2/18/2021,-89.246387,-0.715111,2,2021,2
5/22/2022,-89.246339,-0.715111,17,2022,5
2/14/2021,-89.2463,-0.715088,2,2021,2
9/6/2022,-89.246258,-0.715105,21,2022,9
7/27/2021,-89.246211,-0.715116,7,2021,7
2/6/2022,-89.246166,-0.715097,14,2022,2
3/20/2022,-89.246111,-0.715086,15,2022,3
7/31/2021,-89.246062,-0.715082,7,2021,7
8/17/2022,-89.246022,-0.715059,20,2022,8
8/21/2022,-89.246,-0.715019,20,2022,8
9/30/2021,-89.245988,-0.714973,9,2021,9
3/21/2022,-89.245979,-0.714928,15,2022,3
1/1/2021,-89.245979,-0.714882,1,2021,1
2/19/2021,-89.245936,-0.71486,2,2021,2
3/12/2022,-89.245892,-0.714844,15,2022,3
9/11/2022,-89.245864,-0.714798,21,2022,9
3/28/2021,-89.245903,-0.714769,3,2021,3
10/23/2022,-89.245872,-0.714729,22,2022,10
8/6/2022,-89.245824,-0.714715,20,2022,8
1/7/2021,-89.245781,-0.714687,1,2021,1
5/29/2022,-89.245734,-0.714678,17,2022,5
4/9/2022,-89.245688,-0.714673,16,2022,4
11/18/2021,-89.245645,-0.714658,11,2021,11
7/5/2022,-89.245601,-0.71464,19,2022,7
5/8/2022,-89.24555,-0.714645,17,2022,5
9/20/2022,-89.245499,-0.714637,21,2022,9
7/7/2022,-89.245453,-0.71462,19,2022,7
3/11/2021,-89.245413,-0.714592,3,2021,3
1/16/2021,-89.245367,-0.714589,1,2021,1
2/13/2022,-89.24533,-0.714562,14,2022,2
8/17/2021,-89.245284,-0.714558,8,2021,8
9/13/2021,-89.245239,-0.714542,9,2021,9
1/29/2021,-89.24521,-0.714506,1,2021,1
8/5/2022,-89.245169,-0.71448,20,2022,8
8/11/2021,-89.245127,-0.714497,8,2021,8
12/24/2022,-89.245081,-0.714505,24,2022,12
3/19/2022,-89.245036,-0.714506,15,2022,3
12/2/2022,-89.244991,-0.714503,24,2022,12
10/1/2021,-89.244943,-0.714505,10,2021,10
8/10/2022,-89.244902,-0.714535,20,2022,8
4/29/2022,-89.24485,-0.714546,16,2022,4
5/24/2022,-89.244806,-0.714566,17,2022,5
8/16/2021,-89.244762,-0.71458,8,2021,8
8/20/2022,-89.244721,-0.7146,20,2022,8
9/21/2022,-89.244678,-0.714615,21,2022,9
4/21/2022,-89.244631,-0.714623,16,2022,4
10/30/2021,-89.244585,-0.714616,10,2021,10
2/14/2022,-89.244544,-0.714636,14,2022,2
8/8/2021,-89.244507,-0.71467,8,2021,8
1/2/2022,-89.244465,-0.714701,13,2022,1
5/2/2022,-89.244421,-0.714728,17,2022,5
11/16/2022,-89.244378,-0.714751,23,2022,11
5/24/2021,-89.244342,-0.71478,5,2021,5
7/15/2022,-89.244314,-0.714819,19,2022,7
1/18/2021,-89.24429,-0.714861,1,2021,1
6/1/2022,-89.244273,-0.714906,18,2022,6
1/28/2021,-89.244252,-0.714947,1,2021,1
9/1/2022,-89.244227,-0.714995,21,2022,9
9/20/2021,-89.24419,-0.715025,9,2021,9
5/12/2021,-89.244165,-0.715068,5,2021,5
2/6/2022,-89.244135,-0.715102,14,2022,2
2/20/2021,-89.244086,-0.715098,2,2021,2
8/9/2022,-89.244041,-0.71507,20,2022,8
10/13/2021,-89.243996,-0.71505,10,2021,10
1/3/2022,-89.243946,-0.715054,13,2022,1
5/17/2021,-89.2439,-0.715058,5,2021,5
12/22/2021,-89.243852,-0.715054,12,2021,12
7/15/2021,-89.243813,-0.715023,7,2021,7
9/17/2022,-89.243769,-0.714994,21,2022,9
12/29/2021,-89.24372,-0.714976,12,2021,12
5/29/2021,-89.243674,-0.714956,5,2021,5
4/13/2021,-89.243627,-0.714961,4,2021,4
3/15/2022,-89.243595,-0.714996,15,2022,3
7/9/2022,-89.243549,-0.714991,19,2022,7
8/21/2021,-89.2435,-0.715003,8,2021,8
12/6/2022,-89.243457,-0.714985,24,2022,12
10/3/2022,-89.243417,-0.714959,22,2022,10
12/31/2021,-89.24337,-0.71496,12,2021,12
12/4/2022,-89.243317,-0.714954,24,2022,12
7/22/2022,-89.243269,-0.71495,19,2022,7
2/27/2022,-89.243234,-0.714917,14,2022,2
2/23/2021,-89.243189,-0.7149,2,2021,2
11/23/2022,-89.243143,-0.714898,23,2022,11
9/22/2022,-89.243112,-0.714863,21,2022,9
7/22/2021,-89.243062,-0.714862,7,2021,7
2/1/2021,-89.243027,-0.714832,2,2021,2
2/27/2021,-89.24303,-0.714784,2,2021,2
11/20/2021,-89.243009,-0.714743,11,2021,11
6/13/2021,-89.242975,-0.71471,6,2021,6
5/12/2022,-89.24294,-0.714679,17,2022,5
9/6/2021,-89.242897,-0.714653,9,2021,9
3/7/2022,-89.242855,-0.714633,15,2022,3
8/4/2021,-89.242807,-0.714619,8,2021,8
2/24/2022,-89.24276,-0.714601,14,2022,2
4/1/2022,-89.242737,-0.714561,16,2022,4
5/26/2021,-89.24272,-0.714514,5,2021,5
7/27/2022,-89.242683,-0.714481,19,2022,7
1/20/2021,-89.242648,-0.714444,1,2021,1
7/12/2022,-89.242606,-0.714421,19,2022,7
9/27/2022,-89.242562,-0.714391,21,2022,9
4/15/2022,-89.24255,-0.714344,16,2022,4
1/13/2021,-89.242531,-0.714302,1,2021,1
5/29/2021,-89.242501,-0.714267,5,2021,5
1/12/2021,-89.24248,-0.714223,1,2021,1
2/19/2022,-89.242435,-0.714205,14,2022,2
11/2/2021,-89.242385,-0.714204,11,2021,11
9/9/2021,-89.242361,-0.714161,9,2021,9
5/22/2021,-89.242338,-0.714201,5,2021,5
2/18/2022,-89.242366,-0.714242,14,2022,2
6/11/2021,-89.242346,-0.714285,6,2021,6
3/29/2021,-89.242362,-0.714331,3,2021,3
5/2/2021,-89.242362,-0.714378,5,2021,5
4/8/2021,-89.242391,-0.714421,4,2021,4
3/17/2021,-89.2424,-0.714466,3,2021,3
5/10/2022,-89.242425,-0.714506,17,2022,5
6/2/2022,-89.242432,-0.714551,18,2022,6
2/15/2021,-89.242469,-0.71458,2,2021,2
9/20/2021,-89.24246,-0.714626,9,2021,9
9/19/2022,-89.242435,-0.714665,21,2022,9
6/17/2021,-89.242403,-0.714697,6,2021,6
1/21/2022,-89.242401,-0.714744,13,2022,1
9/22/2021,-89.242442,-0.714765,9,2021,9
11/27/2022,-89.242472,-0.714806,23,2022,11
10/24/2022,-89.2425,-0.714842,22,2022,10
3/27/2022,-89.242494,-0.71489,15,2022,3
6/18/2022,-89.242484,-0.714938,18,2022,6
11/27/2021,-89.242487,-0.714986,11,2021,11
1/3/2022,-89.242515,-0.715025,13,2022,1
11/18/2021,-89.242552,-0.715059,11,2021,11
1/7/2022,-89.242595,-0.715084,13,2022,1
4/17/2022,-89.24264,-0.715098,16,2022,4
7/19/2022,-89.242687,-0.715106,19,2022,7
8/29/2022,-89.24273,-0.715124,20,2022,8
10/31/2021,-89.242778,-0.715127,10,2021,10
2/23/2022,-89.242827,-0.715137,14,2022,2
10/15/2022,-89.242872,-0.715153,22,2022,10
5/30/2021,-89.242895,-0.715194,5,2021,5
11/20/2022,-89.242914,-0.715238,23,2022,11
2/28/2022,-89.242934,-0.715284,14,2022,2
2/23/2021,-89.242963,-0.71532,2,2021,2
2/21/2021,-89.243007,-0.715339,2,2021,2
11/13/2021,-89.243057,-0.715335,11,2021,11
9/24/2021,-89.243108,-0.715323,9,2021,9
1/5/2021,-89.243153,-0.715325,1,2021,1
6/19/2021,-89.243196,-0.715303,6,2021,6
4/23/2022,-89.243236,-0.715281,16,2022,4
6/18/2021,-89.243286,-0.715286,6,2021,6
11/29/2022,-89.243335,-0.715284,23,2022,11
2/25/2022,-89.24338,-0.715307,14,2022,2
12/21/2021,-89.243426,-0.715329,12,2021,12
3/24/2022,-89.243467,-0.715349,15,2022,3
12/22/2021,-89.243517,-0.715343,12,2021,12
3/9/2022,-89.243572,-0.715335,15,2022,3
2/15/2022,-89.243616,-0.715316,14,2022,2
9/28/2021,-89.243654,-0.715286,9,2021,9
11/26/2021,-89.243698,-0.715262,11,2021,11
5/29/2022,-89.24375,-0.715253,17,2022,5
2/21/2021,-89.24379,-0.715231,2,2021,2
6/7/2022,-89.243822,-0.715192,18,2022,6
6/13/2022,-89.243845,-0.715143,18,2022,6
2/24/2022,-89.243874,-0.715098,14,2022,2
5/28/2022,-89.243899,-0.715055,17,2022,5
3/23/2022,-89.243946,-0.715041,15,2022,3
10/7/2022,-89.243996,-0.715044,22,2022,10
10/18/2022,-89.24404,-0.715059,22,2022,10
11/6/2022,-89.244086,-0.715066,23,2022,11
10/7/2021,-89.244132,-0.715047,10,2021,10
9/19/2021,-89.244164,-0.715011,9,2021,9
4/7/2021,-89.244189,-0.714965,4,2021,4
10/10/2022,-89.244218,-0.714929,22,2022,10
9/27/2022,-89.244243,-0.714888,21,2022,9
11/14/2022,-89.244259,-0.714842,23,2022,11
3/30/2022,-89.244279,-0.714793,15,2022,3
6/21/2021,-89.244315,-0.714753,6,2021,6
1/16/2022,-89.24435,-0.714719,13,2022,1
10/9/2022,-89.244388,-0.714688,22,2022,10
12/4/2021,-89.244431,-0.714675,12,2021,12
5/2/2022,-89.244475,-0.714653,17,2022,5
2/1/2022,-89.244499,-0.714612,14,2022,2
5/12/2022,-89.244542,-0.714589,17,2022,5
6/3/2021,-89.24458,-0.714621,6,2021,6
11/24/2021,-89.244627,-0.714607,11,2021,11
4/30/2021,-89.244678,-0.714595,4,2021,4
8/16/2021,-89.244723,-0.714592,8,2021,8
4/3/2021,-89.244782,-0.714589,4,2021,4
4/25/2022,-89.244825,-0.714572,16,2022,4
2/27/2022,-89.244863,-0.714544,14,2022,2
12/29/2021,-89.244914,-0.714552,12,2021,12
8/15/2022,-89.244966,-0.714538,20,2022,8
11/7/2022,-89.244988,-0.714495,23,2022,11
3/1/2021,-89.245041,-0.71449,3,2021,3
8/15/2021,-89.245089,-0.714493,8,2021,8
12/18/2022,-89.245137,-0.714501,24,2022,12
7/23/2022,-89.245185,-0.714494,19,2022,7
3/28/2022,-89.245216,-0.714529,15,2022,3
11/1/2021,-89.245263,-0.714529,11,2021,11
5/12/2021,-89.245308,-0.714544,5,2021,5
4/21/2021,-89.245356,-0.714557,4,2021,4
12/11/2021,-89.245389,-0.714597,12,2021,12
12/8/2021,-89.245439,-0.714594,12,2021,12
2/24/2021,-89.245487,-0.714606,2,2021,2
6/11/2021,-89.245535,-0.714614,6,2021,6
9/13/2022,-89.245581,-0.714621,21,2022,9
7/8/2021,-89.245629,-0.714627,7,2021,7
1/12/2021,-89.245673,-0.714641,1,2021,1
10/10/2022,-89.245704,-0.714679,22,2022,10
6/17/2021,-89.245754,-0.714685,6,2021,6
8/28/2022,-89.2458,-0.714698,20,2022,8
7/25/2021,-89.245849,-0.714706,7,2021,7
8/11/2021,-89.24588,-0.714761,8,2021,8
6/3/2021,-89.245906,-0.714806,6,2021,6
3/7/2022,-89.245936,-0.714851,15,2022,3
11/7/2021,-89.245969,-0.714888,11,2021,11
6/1/2021,-89.24598,-0.714943,6,2021,6
1/28/2022,-89.245978,-0.714998,13,2022,1
12/25/2022,-89.245996,-0.715047,24,2022,12
4/12/2021,-89.24603,-0.71509,4,2021,4
10/30/2022,-89.246081,-0.715091,22,2022,10
10/26/2022,-89.246132,-0.715089,22,2022,10
6/6/2021,-89.246176,-0.715106,6,2021,6
4/12/2022,-89.246221,-0.715112,16,2022,4
8/30/2021,-89.246268,-0.715112,8,2021,8
7/25/2022,-89.246312,-0.715125,19,2022,7
11/20/2021,-89.246356,-0.715142,11,2021,11
1/9/2022,-89.246403,-0.715178,13,2022,1
5/17/2022,-89.246446,-0.715164,17,2022,5
9/19/2021,-89.246497,-0.71515,9,2021,9
4/29/2022,-89.246504,-0.715094,16,2022,4
5/12/2022,-89.246546,-0.715056,17,2022,5
10/11/2022,-89.246567,-0.715015,22,2022,10
11/21/2022,-89.246607,-0.714981,23,2022,11
8/20/2021,-89.246641,-0.714946,8,2021,8
6/27/2022,-89.246682,-0.714914,18,2022,6
5/20/2022,-89.24673,-0.714912,17,2022,5
4/20/2022,-89.246779,-0.714904,16,2022,4
5/6/2022,-89.246831,-0.714905,17,2022,5
3/4/2021,-89.246879,-0.714912,3,2021,3
7/13/2021,-89.246931,-0.714908,7,2021,7
8/13/2021,-89.246974,-0.714892,8,2021,8
4/2/2022,-89.247019,-0.714872,16,2022,4
9/26/2022,-89.24706,-0.714843,21,2022,9
5/11/2022,-89.247082,-0.714797,17,2022,5
9/6/2021,-89.247105,-0.714752,9,2021,9
11/22/2021,-89.247152,-0.714741,11,2021,11
8/3/2022,-89.247196,-0.714757,20,2022,8
6/22/2022,-89.247232,-0.714794,18,2022,6
5/8/2022,-89.247261,-0.71484,17,2022,5
10/3/2021,-89.247282,-0.714893,10,2021,10
7/8/2022,-89.247298,-0.714941,19,2022,7
10/27/2021,-89.247317,-0.714987,10,2021,10
9/5/2021,-89.247353,-0.715018,9,2021,9
6/1/2022,-89.247388,-0.715054,18,2022,6
9/19/2022,-89.247414,-0.715103,21,2022,9
3/11/2021,-89.247441,-0.715143,3,2021,3
8/29/2022,-89.247479,-0.715182,20,2022,8
5/30/2021,-89.247492,-0.715235,5,2021,5
5/21/2021,-89.247481,-0.715292,5,2021,5
5/27/2022,-89.24745,-0.715333,17,2022,5
5/4/2021,-89.247438,-0.715379,5,2021,5
6/16/2021,-89.24747,-0.715426,6,2021,6
5/10/2021,-89.247518,-0.715423,5,2021,5
7/9/2022,-89.24753,-0.715376,19,2022,7
7/25/2021,-89.247532,-0.71533,7,2021,7
11/3/2022,-89.247573,-0.715308,23,2022,11
6/23/2022,-89.247598,-0.715268,18,2022,6
5/23/2021,-89.247622,-0.715228,5,2021,5
12/26/2022,-89.247645,-0.715188,24,2022,12
12/8/2022,-89.247657,-0.715142,24,2022,12
7/11/2022,-89.247651,-0.715091,19,2022,7
5/5/2021,-89.247632,-0.715048,5,2021,5
8/29/2022,-89.247649,-0.714994,20,2022,8
4/24/2022,-89.247695,-0.71499,16,2022,4
1/10/2022,-89.247741,-0.714997,13,2022,1
12/18/2022,-89.247789,-0.714997,24,2022,12
1/26/2022,-89.247804,-0.71495,13,2022,1
7/9/2022,-89.247783,-0.71491,19,2022,7
3/25/2022,-89.247786,-0.714861,15,2022,3
7/28/2022,-89.247754,-0.71483,19,2022,7
10/7/2021,-89.247704,-0.714805,10,2021,10
6/10/2021,-89.247719,-0.71476,6,2021,6
10/22/2022,-89.247767,-0.71474,22,2022,10
5/28/2021,-89.247804,-0.714711,5,2021,5
4/27/2022,-89.247831,-0.714665,16,2022,4
6/6/2021,-89.247802,-0.71463,6,2021,6
8/12/2022,-89.247826,-0.71459,20,2022,8
2/26/2022,-89.247826,-0.714541,14,2022,2
11/1/2021,-89.247817,-0.714492,11,2021,11
6/7/2021,-89.247811,-0.714447,6,2021,6
1/2/2021,-89.247793,-0.714401,1,2021,1
12/6/2021,-89.24777,-0.714355,12,2021,12
2/27/2022,-89.247737,-0.714313,14,2022,2
12/8/2022,-89.247738,-0.714262,24,2022,12
3/13/2022,-89.247718,-0.714216,15,2022,3
7/15/2022,-89.247686,-0.71418,19,2022,7
5/3/2021,-89.247641,-0.714187,5,2021,5
10/26/2021,-89.247593,-0.714175,10,2021,10
8/6/2022,-89.24758,-0.714129,20,2022,8
11/3/2021,-89.247583,-0.714083,11,2021,11
11/14/2021,-89.247542,-0.714058,11,2021,11
7/17/2021,-89.247508,-0.714024,7,2021,7
6/11/2022,-89.247478,-0.713989,18,2022,6
1/18/2021,-89.247451,-0.71395,1,2021,1
4/20/2022,-89.247422,-0.713911,16,2022,4
10/25/2022,-89.247376,-0.713923,22,2022,10
2/14/2022,-89.247326,-0.713909,14,2022,2
3/15/2021,-89.24728,-0.713914,3,2021,3
12/9/2021,-89.24723,-0.713895,12,2021,12
10/28/2022,-89.247206,-0.713852,22,2022,10
9/29/2022,-89.24719,-0.713803,21,2022,9
9/5/2021,-89.247196,-0.713749,9,2021,9
1/17/2022,-89.247219,-0.713705,13,2022,1
2/9/2022,-89.247259,-0.713682,14,2022,2
5/22/2021,-89.247293,-0.713652,5,2021,5
3/20/2021,-90.316497,-0.742767,3,2021,3
11/7/2022,-90.316532,-0.742852,23,2022,11
6/17/2021,-90.316552,-0.742948,6,2021,6
12/13/2022,-90.316558,-0.743042,24,2022,12
3/27/2021,-90.316591,-0.743155,3,2021,3
2/1/2021,-90.316593,-0.743253,2,2021,2
1/21/2021,-90.316652,-0.743332,1,2021,1
5/18/2021,-90.316664,-0.74343,5,2021,5
7/13/2021,-90.316677,-0.743522,7,2021,7
3/26/2021,-90.316695,-0.743618,3,2021,3
7/6/2021,-90.316717,-0.743713,7,2021,7
8/31/2021,-90.316738,-0.743801,8,2021,8
4/13/2022,-90.316767,-0.743887,16,2022,4
8/21/2022,-90.316798,-0.743978,20,2022,8
5/25/2021,-90.316822,-0.744072,5,2021,5
10/27/2021,-90.316844,-0.744181,10,2021,10
1/19/2021,-90.316861,-0.744279,1,2021,1
1/27/2021,-90.316879,-0.74437,1,2021,1
4/11/2021,-90.316873,-0.744464,4,2021,4
11/23/2021,-90.316885,-0.744561,11,2021,11
2/5/2022,-90.316883,-0.744658,14,2022,2
8/25/2021,-90.316872,-0.744749,8,2021,8
2/23/2022,-90.316854,-0.74484,14,2022,2
1/17/2021,-90.316815,-0.744933,1,2021,1
9/21/2021,-90.316805,-0.745025,9,2021,9
2/13/2022,-90.316798,-0.745118,14,2022,2
4/18/2022,-90.316842,-0.745207,16,2022,4
2/4/2021,-90.316905,-0.745275,2,2021,2
2/4/2021,-90.316999,-0.745315,2,2021,2
1/13/2021,-90.317097,-0.74531,1,2021,1
11/4/2021,-90.317187,-0.745335,11,2021,11
10/18/2022,-90.317282,-0.74535,22,2022,10
3/12/2022,-90.317361,-0.745393,15,2022,3
2/8/2022,-90.317407,-0.745483,14,2022,2
2/15/2022,-90.317441,-0.745581,14,2022,2
6/25/2021,-90.317511,-0.745655,6,2021,6
12/17/2021,-90.317602,-0.745662,12,2021,12
7/8/2021,-90.317689,-0.745631,7,2021,7
3/20/2022,-90.317779,-0.745592,15,2022,3
11/28/2021,-90.317869,-0.745575,11,2021,11
11/15/2021,-90.317958,-0.745534,11,2021,11
7/3/2022,-90.318054,-0.745508,19,2022,7
10/1/2021,-90.31814,-0.74547,10,2021,10
10/13/2022,-90.318234,-0.745479,22,2022,10
12/11/2022,-90.318326,-0.74553,24,2022,12
9/19/2022,-90.318412,-0.745588,21,2022,9
8/30/2021,-90.318491,-0.74564,8,2021,8
5/1/2022,-90.318569,-0.745694,17,2022,5
9/13/2022,-90.318651,-0.745761,21,2022,9
